,ACCOUNT_ID,ACCOUNT_NM,ACCOUNT_INDUSTRY_NM,EMPLOYEE_COUNT,LOGACTIVEAGE,AOV_BAND,SUPPORT_LEVEL_NM,LIC_NUM_SFDC,LIC_NUM_USR_SFDC,LIC_NUM_USR_SFDC_14D,LIC_UTIL_OEM_ADJ_CUST,LIC_TLP_14D_SFDC,LIC_TLP_14D_CUST,LOG_DIST_CAMPAIGNS_USRS,LOG_DIST_EVENTS_UI_USRS,LOG_DIST_TASKS_UI_USRS,LOG_DIST_CUST_OBJ_UI_USRS,LOG_TOT_RPT_DSHBRD_VWS_PR_USR,LOG_DIST_DSHBRD_USR_VIEWS,LOG_DIST_QUOTES_UI_USRS,LOG_DIST_OPPTY_USRS,LOG_DIST_CASES_FEED_USRS,LOG_DIST_ENTITLEMENTS_UI_USRS,LOG_DIST_CASES_UI_USRS,LOG_DIST_SERVICE_CONSOLE_USRS,LOG_DIST_CASES_API_USRS,LOG_DIST_SOLUTIONS_UI_USRS,LOG_DIST_KNWLDG_SEARCH_USRS,LOG_DIST_CTI_USRS,LOG_DIST_SOAP_API_USRS,ORG_OPPT_SHARING_RULES_NUM,ORG_OPPTS_NUM,ORG_LEADS_PER_USER_NUM,ORG_LEADS_NUM,ORG_PRODUCTS_NUM,ORG_WORKFLOW_RULES_NUM,ORG_CUSTOM_APPS_NUM,ORG_ACCTS_NUM,ORG_CONTACTS_NUM,ORG_ACTIVITIES_NUM,ORG_CUSTOM_OBJECT_RECORDS_NUM,ORG_CASE_QUEUES_NUM,ORG_CASE_REC_TYPES_NUM,ORG_CASE_SHARING_RULES_NUM,ORG_CASES_NUM,ORG_SOLUTIONS_NUM,ORG_APEX_LOC_WRITTEN,CR_SETUP,CO_PHONE,CO_CHAT,CS_OOS,M_ESC_COMM_BIN_CNT,SLA1_MISS_CNT,NUM_MNTH_KA,NUM_MNTH_TRAIL,NUM_MNTH_VIDEO,NUM_MNTH_COMMUNITY,NUM_MNTH_WEBINAR,NUM_MNTH_CSR,LOW_CSAT_CASES_PCT,TOTAL_ACV,OPENPIPE_FTM,PIPEGEN_TTM,LOSTPIPE_TTM,GROWTH_PERCENTAGE_TTM,WIN_PERCENTAGE_TTM,ATTRITION_PERCENTAGE_TTM,TOTAL_OPTIES,PTBFLAG,FLAG,ACCOUNT_INDUSTRY_NM[T.Agriculture & Mining],ACCOUNT_INDUSTRY_NM[T.Education],"ACCOUNT_INDUSTRY_NM[T.Engineering, Construction, & Real Estate]",ACCOUNT_INDUSTRY_NM[T.Financial Services],ACCOUNT_INDUSTRY_NM[T.Healthcare & Life Sciences],ACCOUNT_INDUSTRY_NM[T.High Tech],"ACCOUNT_INDUSTRY_NM[T.Hospitality, Travel, & Transportation]",ACCOUNT_INDUSTRY_NM[T.Manufacturing],ACCOUNT_INDUSTRY_NM[T.Media & Communications],ACCOUNT_INDUSTRY_NM[T.Nonprofit Institutions],ACCOUNT_INDUSTRY_NM[T.Other],ACCOUNT_INDUSTRY_NM[T.Professional Services],ACCOUNT_INDUSTRY_NM[T.Public Sector],ACCOUNT_INDUSTRY_NM[T.Retail],AOV_BAND[T.$1-1K],AOV_BAND[T.$100K-200K],AOV_BAND[T.$10K-50K],AOV_BAND[T.$10M-25M],AOV_BAND[T.$1K-10K],AOV_BAND[T.$1M-5M],AOV_BAND[T.$200K-600K],AOV_BAND[T.$25M+],AOV_BAND[T.$50K-100K],AOV_BAND[T.$5M-10M],AOV_BAND[T.$600K-1M],AOV_BAND[T.0-1$],SUPPORT_LEVEL_NM[T.Basic],SUPPORT_LEVEL_NM[T.Other],SUPPORT_LEVEL_NM[T.Partner Premier + Account Manager],SUPPORT_LEVEL_NM[T.Premier],Prediction,y_test,y_pred
2403,00130000009jHQI,Pro-Bel Enterprises Limited,Manufacturing,140.0,4,$200K-600K,Premier,90.0,87.0,81.0,0.0,0.93,0.0,2.0,3.0,52.0,90.0,43.11,53.0,0.0,83.0,0.0,0.0,0.0,0.0,3.0,0.0,6.0,0.0,84.0,4.0,58337.0,122.95,10697.0,30198.0,164.0,12.0,45131.0,104002.0,912608.0,2505434.0,19.0,3.0,6.0,761.0,195.0,16079.0,0.0,5.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0,0.0
5664,0013000000M2Ngo,"U.S. Security Associates, Inc.",Professional Services,14514.0,1,$200K-600K,Basic,340.0,317.0,242.0,0.0,0.76,0.0,0.0,19.0,76.0,159.0,13.63,72.0,0.0,98.0,30.0,0.0,148.0,42.0,34.0,0.0,0.0,70.0,126.0,1.0,7401.0,1289.8500000000001,408881.0,12.0,41.0,11.0,26421.0,24281.0,269379.0,855510.0,6.0,17.0,20.0,31147.0,0.0,3219.0,1.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221580.0,484000.0,353080.0,12000.0,2.22,0.9500000000000001,0.0,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0,0.0
904,00130000000WeIF,Cutera   Inc.,Healthcare & Life Sciences,262.0,4,$200K-600K,Basic,183.0,182.0,162.0,0.17,0.89,1.0,23.0,31.0,29.0,105.0,12.63,20.0,0.0,108.0,0.0,0.0,60.0,0.0,5.0,14.0,0.0,11.0,78.0,30.0,96022.0,894.35,162772.0,1498.0,153.0,16.0,117356.0,54315.0,384157.0,513652.0,5.0,7.0,1.0,109966.0,861.0,3419.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10211.4,254755.68,296125.32,115158.24,0.05,0.08,0.0,5.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0,0.0
9553,0013000001CAcXK,Liquidnet Sales CRM,Financial Services,400.0,2,$200K-600K,Premier,198.0,197.0,149.0,0.0,0.76,0.0,31.0,0.0,64.0,69.0,1.6400000000000001,10.0,0.0,65.0,0.0,0.0,106.0,6.0,3.0,0.0,0.0,20.0,26.0,1.0,3207.0,0.02,4.0,0.0,85.0,13.0,5111.0,21360.0,57893.0,1111566.0,9.0,7.0,4.0,74164.0,300.0,28472.0,0.0,2.0,1.0,2.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5732.52,61598.880000000005,19634.28,13901.76,0.02,0.29,0.9,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0,0.0
5438,0013000001KaSYI,Leap Development Pty Ltd,High Tech,100.0,2,$200K-600K,Premier,229.0,221.0,216.0,0.0,0.98,0.0,4.0,67.0,137.0,238.0,67.3,124.0,0.0,129.0,4.0,14.0,112.0,62.0,28.0,0.0,78.0,8.0,192.0,13.0,48928.0,215.97,47730.0,0.0,164.0,14.0,43555.0,145544.0,2944808.0,82013.0,64.0,14.0,7.0,99712.0,869.0,2590.0,0.0,1.0,2.0,4.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,277150.26,20000.0,256357.58000000002,5969.2,1.52,0.98,17.56,23.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0,0.0
4831,00130000001Ke6w,Cherry Creek Mortgage Co. Inc.,Financial Services,610.0,1,$200K-600K,Basic,500.0,472.0,11.0,0.0,0.02,0.0,3.0,2.0,4.0,6.0,0.15,6.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,52191.0,0.0,2.0,0.0,10.0,2.0,32572.0,203408.0,398.0,205.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,540437.5,0.0,540437.5,0.0,1.0,1.0,0.0,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0,1.0
5411,0013000001MisfW,TEADS SRL,Media & Communications,25.0,1,$200K-600K,Premier,370.0,214.0,128.0,0.0,0.6,0.0,0.0,0.0,2.0,124.0,1.49,3.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,1.0,7450.0,0.02,5.0,32.0,13.0,2.0,6889.0,447.0,211.0,1177.0,0.0,0.0,0.0,0.0,0.0,2529.0,0.0,1.0,4.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237612.92,0.0,267698.38,0.0,1.0,1.0,0.0,3.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0,0.0
8751,00130000009Wyes,GDS International,Professional Services,370.0,0,$200K-600K,Premier,252.0,5.0,2.0,0.0,0.4,0.0,1.0,0.0,1.0,2.0,0.6,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,1.8,9.0,0.0,6.0,2.0,9.0,8.0,9.0,6681.0,0.0,0.0,0.0,3.0,0.0,386.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219006.0,85260.0,382269.3,0.0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0,0.0
284,0013000000ZkGly,Invenio Marketing (EE org),Professional Services,383.0,3,$200K-600K,Basic,250.0,166.0,161.0,0.0,0.97,0.0,2.0,28.0,142.0,19.0,85.74,91.0,1.0,105.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,143.0,113.0,1.0,8902.0,4351.97,722427.0,276.0,29.0,7.0,7348.0,16517.0,2001350.0,13569.0,33.0,2.0,1.0,246.0,3.0,2137.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7015.5,23700.0,106715.5,76000.0,0.03,0.08,0.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0,0.0
5169,0013000000RYI5q,Advantedge Broker Support Services - OnePlatform,Financial Services,9404.0,3,$1M-5M,Premier,11304.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,4.0,4.0,0.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2508.0,0.0,2343.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0,0.0
7133,0013000001Iil5Q,The Allstate Corporation,Financial Services,37600.0,1,$100K-200K,Premier,123.0,111.0,82.0,0.0,0.74,0.0,0.0,0.0,24.0,60.0,23.34,15.0,0.0,41.0,0.0,0.0,13.0,0.0,1.0,0.0,0.0,0.0,8.0,2.0,1090.0,1.4000000000000001,155.0,0.0,61.0,6.0,7678.0,2559.0,12153.0,273548.0,1.0,2.0,0.0,222.0,4.0,27291.0,0.0,0.0,6.0,1.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155814.0,6000.0,161814.0,0.0,1.0,1.0,0.0,7.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0.0
8531,0013000000E3PN9,"Cell Signaling Technology, Inc.",Healthcare & Life Sciences,200.0,3,$200K-600K,Premier,177.0,173.0,138.0,0.0,0.8,0.0,1.0,6.0,23.0,110.0,0.55,5.0,0.0,16.0,78.0,0.0,113.0,112.0,42.0,0.0,11.0,0.0,56.0,0.0,335029.0,1.76,305.0,56053.0,49.0,7.0,8596.0,123912.0,33212.0,221852.0,0.0,5.0,0.0,29576.0,1.0,2241.0,0.0,2.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36000.0,36000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0,0.0
10968,0013000000hJGdq,Capita Property & Infrastructure Services,"Engineering, Construction, & Real Estate",2797.0,1,$600K-1M,Premier,650.0,649.0,269.0,0.0,0.41000000000000003,0.0,2.0,1.0,6.0,214.0,3.2600000000000002,47.0,0.0,170.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,27.0,83.0,13875.0,10.47,6798.0,2.0,13.0,3.0,7963.0,5355.0,2707.0,155885.0,3.0,0.0,0.0,0.0,0.0,4322.0,0.0,1.0,3.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136528.13,29232.0,289903.49,124932.0,0.44,0.52,0.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0,0.0
4713,0013000000NP5Cp,Innovapost Inc,Public Sector,2250.0,4,$1M-5M,Premier,2149.0,2012.0,1365.0,0.0,0.68,0.0,25.0,132.0,408.0,1114.0,6.15,87.0,0.0,258.0,0.0,0.0,1019.0,916.0,4.0,8.0,0.0,0.0,815.0,3.0,80453.0,125.32000000000001,252150.0,167.0,233.0,10.0,3210774.0,4053338.0,2680508.0,75287961.0,2.0,38.0,0.0,3868736.0,73.0,62026.0,0.0,1.0,6.0,4.0,2.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95362.0,296550.0,262312.0,0.0,0.07,1.0,0.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0,0.0
742,0013000000GpvVk,Health Care Service Corporation,Healthcare & Life Sciences,14264.0,2,$1M-5M,Premier,1579.0,1552.0,1060.0,0.0,0.68,0.0,3.0,32.0,267.0,886.0,8.73,99.0,0.0,556.0,32.0,13.0,849.0,67.0,169.0,0.0,65.0,0.0,831.0,0.0,36744.0,0.0,0.0,834.0,158.0,8.0,308998.0,754918.0,802087.0,9817797.0,8.0,44.0,3.0,322606.0,0.0,62237.0,3.0,1.0,4.0,6.0,3.0,73.0,0.0,4.0,1.0,4.0,2.0,0.0,1.3,657658.2000000001,5399100.0,3903995.8,249300.0,0.27,0.73,0.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.0,0,1.0
11326,0013000000hMXjj,"TANABE MANAGEMENT CONSULTING CO.,LTD",Professional Services,280.0,2,$100K-200K,Basic,74.0,73.0,62.0,0.97,0.85,0.93,0.0,125.0,28.0,287.0,28.67,76.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,3.0,0.05,4.0,2.0,186.0,8.0,98047.0,48512.0,141972.0,2378310.0,1.0,0.0,0.0,0.0,0.0,7102.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9225.0,0.0,8069.29,0.0,0.05,1.0,0.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0.0
3631,0013000000JjYuK,American AgCredit,Financial Services,230.0,2,$200K-600K,Basic,280.0,248.0,223.0,0.0,0.9,0.0,15.0,31.0,102.0,231.0,4.98,77.0,0.0,173.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.0,0.0,29797.0,27.990000000000002,6941.0,15.0,37.0,5.0,40634.0,30285.0,42831.0,43.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60747.6,45000.0,170747.6,45000.0,0.24,0.5700000000000001,0.0,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0,0.0
10585,0013000000Gtxie,"Wastequip, Inc.",Manufacturing,1610.0,3,$200K-600K,Basic,162.0,160.0,119.0,0.0,0.74,0.0,4.0,6.0,48.0,38.0,23.13,31.0,81.0,95.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,62.0,19.0,72558.0,38.49,6159.0,61057.0,116.0,13.0,107514.0,81075.0,339075.0,640682.0,58.0,3.0,8.0,8680.0,3.0,8895.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132000.0,193000.0,168000.0,0.0,0.0,0.08,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0,0.0
8879,0013000000ZkNSV,Chopard & Cie S.A.,Retail,502.0,2,$200K-600K,Premier,502.0,497.0,416.0,0.0,0.84,0.0,79.0,8.0,94.0,174.0,9.92,186.0,0.0,45.0,0.0,0.0,140.0,0.0,2.0,0.0,0.0,0.0,154.0,67.0,11206.0,0.02,8.0,280693.0,88.0,6.0,393577.0,384667.0,115735.0,17442524.0,56.0,2.0,19.0,36438.0,2.0,39685.0,0.0,1.0,2.0,0.0,1.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137174.93,113525.07,103680.0,0.0,0.33,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0,0.0
6760,0013000000hLaKV,Direct Capital_,Financial Services,296.0,2,$200K-600K,Premier,321.0,291.0,265.0,0.07,0.91,0.0,79.0,21.0,121.0,241.0,112.75,108.0,0.0,229.0,0.0,0.0,93.0,0.0,107.0,2.0,0.0,182.0,179.0,0.0,791756.0,3601.14,1047932.0,0.0,176.0,19.0,599180.0,864770.0,4159784.0,3812675.0,0.0,2.0,0.0,282200.0,2241.0,62305.0,0.0,2.0,4.0,1.0,3.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46087.5,0.0,196087.5,150000.0,0.11,0.24,0.74,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0,0.0
3641,00130000002x8mv,Medavie Inc,Healthcare & Life Sciences,1400.0,2,$200K-600K,Premier,77.0,76.0,70.0,0.0,0.92,0.0,13.0,20.0,100.0,102.0,81.74,62.0,54.0,131.0,0.0,0.0,74.0,0.0,20.0,1.0,0.0,0.0,45.0,2.0,27227.0,251.63,19124.0,1501.0,57.0,4.0,183694.0,207417.0,151109.0,2670722.0,2.0,0.0,0.0,60152.0,55.0,7559.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,395.01,0.0,66995.01,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0,0.0
11281,0013000000NOx5U,Premier Farnell Plc,Manufacturing,4464.0,3,$1M-5M,Premier,824.0,806.0,699.0,0.0,0.87,0.0,93.0,146.0,292.0,245.0,23.93,119.0,0.0,488.0,0.0,0.0,101.0,0.0,3.0,1.0,0.0,182.0,288.0,37.0,1335400.0,643.27,518476.0,1.0,676.0,12.0,1919454.0,3263503.0,5466212.0,17893977.0,64.0,6.0,27.0,469812.0,2.0,1238.0,0.0,1.0,5.0,2.0,1.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8300000000000001,0.0,192000.0,41000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0,0.0
8930,0013000000Rapx7,Southern Cross Austereo [MASTER],Media & Communications,1914.0,3,$200K-600K,Basic,230.0,228.0,159.0,0.0,0.7000000000000001,0.0,0.0,1.0,31.0,164.0,19.48,5.0,0.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,77.0,4.0,52287.0,30.73,7006.0,0.0,111.0,3.0,24519.0,19844.0,32904.0,383036.0,0.0,0.0,0.0,2.0,0.0,3124.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9074.64,284000.0,292491.44,0.0,0.05,1.0,0.0,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0,0.0
8240,00100000001u923,Delta Dental Plan Of Michigan,Healthcare & Life Sciences,645.0,4,$200K-600K,Premier,192.0,191.0,155.0,1.0,0.81,0.86,37.0,36.0,47.0,151.0,4.04,17.0,0.0,92.0,0.0,0.0,9.0,0.0,10.0,0.0,0.0,0.0,138.0,18.0,62510.0,21.88,4180.0,15.0,95.0,14.0,62340.0,70721.0,484559.0,1194549.0,13.0,15.0,11.0,72606.0,153.0,1860.0,0.0,0.0,2.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48993.16,0.0,48993.16,0.0,0.14,1.0,0.0,8.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0,0.0
4474,0013000001CAfPS,SnelStart Software B.V.,Media & Communications,114.0,2,$200K-600K,Premier,116.0,109.0,97.0,0.0,0.89,0.0,2.0,1.0,31.0,94.0,15.66,39.0,0.0,37.0,9.0,0.0,80.0,71.0,1.0,0.0,82.0,0.0,59.0,0.0,134678.0,173.06,18863.0,31.0,152.0,15.0,116753.0,122471.0,239855.0,708228.0,0.0,11.0,0.0,653192.0,12.0,3801.0,0.0,0.0,11.0,2.0,0.0,17.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,43137.19,0.0,14067.19,0.0,0.24,1.0,0.0,6.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0,0.0
11210,0013000000M1TVr,American Advisors Group,Financial Services,50.0,3,$200K-600K,Basic,4.0,3.0,3.0,1.0,1.0,0.88,0.0,253.0,118.0,521.0,38.32,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,485.0,427.0,0.0,3.0,110.33,331.0,0.0,142.0,9.0,1391.0,52548.0,7211184.0,24552498.0,2.0,0.0,0.0,1.0,1.0,9389.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144912.0,0.0,507882.0,0.0,1.21,1.0,0.0,17.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0,0.0
2068,0013000000rr0vU,"Cardlytics, Inc.",Professional Services,300.0,3,$200K-600K,Premier,230.0,221.0,179.0,0.4,0.81,0.0,0.0,7.0,26.0,169.0,47.56,38.0,0.0,136.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,85.0,2.0,17480.0,59.61,13173.0,2.0,231.0,7.0,18330.0,26627.0,133836.0,2706255.0,5.0,4.0,2.0,67940.0,31.0,20425.0,0.0,0.0,11.0,4.0,0.0,23.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,75039.3,30000.0,377469.3,66750.0,0.18,0.53,0.12,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0,0.0
7266,0013000000KwNQ2,FDM Group Ltd,High Tech,1192.0,3,$200K-600K,Premier,168.0,167.0,164.0,0.97,0.98,0.89,24.0,51.0,142.0,191.0,37.86,40.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,0.0,7523.0,1006.77,168130.0,67.0,101.0,13.0,13082.0,203223.0,1937820.0,522271.0,2.0,0.0,0.0,0.0,0.0,11678.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41072.54,0.0,49629.32,0.0,0.14,1.0,0.0,8.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0,0.0
6235,0013000000RX40k,Voya Services Company,Financial Services,2100.0,3,$10K-50K,Premier,67.0,67.0,34.0,0.0,0.51,0.0,0.0,0.0,1.0,21.0,1.37,2.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,10.0,3.0,23.0,1622.0,903.0,1390.0,0.0,3.0,0.0,16154.0,46.0,2928.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0.0
8698,00130000016isXV,Interactive Data Global Org,Financial Services,2600.0,2,$1M-5M,Premier,948.0,832.0,686.0,0.0,0.8200000000000001,0.0,73.0,109.0,275.0,555.0,20.82,254.0,0.0,372.0,152.0,0.0,332.0,182.0,123.0,6.0,7.0,0.0,414.0,35.0,76029.0,191.3,159163.0,9.0,361.0,10.0,56716.0,256261.0,1214303.0,4351949.0,94.0,12.0,8.0,1068927.0,226.0,46856.0,0.0,3.0,20.0,15.0,12.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30908.920000000002,585000.0,1191256.34,485000.0,0.03,0.06,0.0,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0,0.0
10263,001300000016P5V,"Medidata Solutions, Inc.",High Tech,923.0,4,$200K-600K,Premier,252.0,94.0,26.0,0.0,0.28,0.0,0.0,1.0,1.0,3.0,0.37,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,71.0,0.23,22.0,8.0,66.0,2.0,2075.0,26.0,10.0,134.0,0.0,0.0,0.0,3.0,0.0,25.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.09,280350.0,26700.0,40050.0,0.0,1.0,1.0,0.0,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0,0.0
